Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
262,Djibouti,1995,GDP per capita (US dollars),808.4408,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2005,GDP per capita (US dollars),904.7297,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2010,GDP per capita (US dollars),1480.1888,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2015,GDP per capita (US dollars),2675.6054,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2017,GDP per capita (US dollars),2930.697,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2018,GDP per capita (US dollars),3048.5895,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,1985,GDP in constant 2010 prices (millions of US dollars),666.0974,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,1995,GDP in constant 2010 prices (millions of US dollars),764.2817,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2005,GDP in constant 2010 prices (millions of US dollars),927.005,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2010,GDP in constant 2010 prices (millions of US dollars),1465.9738,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2015,GDP in constant 2010 prices (millions of US dollars),2445.4846,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2017,GDP in constant 2010 prices (millions of US dollars),2747.4221,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2018,GDP in constant 2010 prices (millions of US dollars),2902.6206,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,1985,GDP real rates of growth (percent),-0.2006,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,1995,GDP real rates of growth (percent),5.6015,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2005,GDP real rates of growth (percent),3.5575,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2010,GDP real rates of growth (percent),11.7416,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2015,GDP real rates of growth (percent),7.6751,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2017,GDP real rates of growth (percent),5.0769,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
262,Djibouti,2018,GDP real rates of growth (percent),5.6489,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,1985,GDP in current prices (millions of US dollars),116.8344,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,1995,GDP in current prices (millions of US dollars),259.7149,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2005,GDP in current prices (millions of US dollars),370.4148,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2010,GDP in current prices (millions of US dollars),493.8259,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2015,GDP in current prices (millions of US dollars),540.8296,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2017,GDP in current prices (millions of US dollars),519.837,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2018,GDP in current prices (millions of US dollars),550.8926,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,1985,GDP per capita (US dollars),1596.0763,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,1995,GDP per capita (US dollars),3652.9139,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2005,GDP per capita (US dollars),5247.4864,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2010,GDP per capita (US dollars),6967.2667,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2015,GDP per capita (US dollars),7597.7358,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2017,GDP per capita (US dollars),7274.7213,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2018,GDP per capita (US dollars),7691.3451,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,1985,GDP in constant 2010 prices (millions of US dollars),274.0197,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,1995,GDP in constant 2010 prices (millions of US dollars),388.266,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2005,GDP in constant 2010 prices (millions of US dollars),465.9738,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2010,GDP in constant 2010 prices (millions of US dollars),535.1587,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2015,GDP in constant 2010 prices (millions of US dollars),540.8296,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2017,GDP in constant 2010 prices (millions of US dollars),514.4664,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2018,GDP in constant 2010 prices (millions of US dollars),526.1168,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,1985,GDP real rates of growth (percent),1.2902,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,1995,GDP real rates of growth (percent),1.9747,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2005,GDP real rates of growth (percent),-0.3231,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2010,GDP real rates of growth (percent),-2.7654,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2015,GDP real rates of growth (percent),-2.5505,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2017,GDP real rates of growth (percent),-7.2173,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
212,Dominica,2018,GDP real rates of growth (percent),2.2646,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,1985,GDP in current prices (millions of US dollars),5617.9731,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,1995,GDP in current prices (millions of US dollars),15747.4039,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2005,GDP in current prices (millions of US dollars),35510.4015,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2010,GDP in current prices (millions of US dollars),53159.5696,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2015,GDP in current prices (millions of US dollars),68802.0956,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2017,GDP in current prices (millions of US dollars),76011.2744,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2018,GDP in current prices (millions of US dollars),81298.5854,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,1985,GDP per capita (US dollars),869.0863,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,1995,GDP per capita (US dollars),2013.9284,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2005,GDP per capita (US dollars),3903.4185,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2010,GDP per capita (US dollars),5483.126,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2015,GDP per capita (US dollars),6691.7173,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2017,GDP per capita (US dollars),7230.1458,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2018,GDP per capita (US dollars),7650.09,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,1985,GDP in constant 2010 prices (millions of US dollars),16053.9199,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,1995,GDP in constant 2010 prices (millions of US dollars),23893.8322,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2005,GDP in constant 2010 prices (millions of US dollars),39668.7945,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2010,GDP in constant 2010 prices (millions of US dollars),53753.735,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2015,GDP in constant 2010 prices (millions of US dollars),68802.0956,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2017,GDP in constant 2010 prices (millions of US dollars),76690.255,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2018,GDP in constant 2010 prices (millions of US dollars),82020.7976,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,1985,GDP real rates of growth (percent),-2.1225,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,1995,GDP real rates of growth (percent),5.4938,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2005,GDP real rates of growth (percent),9.2628,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2010,GDP real rates of growth (percent),8.3397,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2015,GDP real rates of growth (percent),7.0334,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2017,GDP real rates of growth (percent),4.5518,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
214,Dominican Republic,2018,GDP real rates of growth (percent),6.9507,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,1985,GDP in current prices (millions of US dollars),17140.874,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,1995,GDP in current prices (millions of US dollars),24420.668,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2005,GDP in current prices (millions of US dollars),41507.085,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2010,GDP in current prices (millions of US dollars),69555.367,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2015,GDP in current prices (millions of US dollars),99290.381,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2017,GDP in current prices (millions of US dollars),104295.862,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2018,GDP in current prices (millions of US dollars),108398.058,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,1985,GDP per capita (US dollars),1890.6539,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,1995,GDP per capita (US dollars),2131.8405,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2005,GDP per capita (US dollars),3002.1369,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2010,GDP per capita (US dollars),4633.5904,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2015,GDP per capita (US dollars),6124.4916,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2017,GDP per capita (US dollars),6213.5013,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2018,GDP per capita (US dollars),6344.8716,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,1985,GDP in constant 2010 prices (millions of US dollars),38173.0974,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,1995,GDP in constant 2010 prices (millions of US dollars),50573.9083,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2005,GDP in constant 2010 prices (millions of US dollars),67645.5625,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2010,GDP in constant 2010 prices (millions of US dollars),79915.2303,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2015,GDP in constant 2010 prices (millions of US dollars),99290.381,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2017,GDP in constant 2010 prices (millions of US dollars),100395.4403,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2018,GDP in constant 2010 prices (millions of US dollars),101778.013,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,1985,GDP real rates of growth (percent),3.935,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,1995,GDP real rates of growth (percent),2.2525,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2005,GDP real rates of growth (percent),5.2913,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2010,GDP real rates of growth (percent),3.5253,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2015,GDP real rates of growth (percent),0.0989,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2017,GDP real rates of growth (percent),2.3684,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
218,Ecuador,2018,GDP real rates of growth (percent),1.3771,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,1985,GDP in current prices (millions of US dollars),23784.328,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,1995,GDP in current prices (millions of US dollars),65758.0364,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2005,GDP in current prices (millions of US dollars),94456.3218,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2010,GDP in current prices (millions of US dollars),214630.372,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2015,GDP in current prices (millions of US dollars),317744.5607,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2017,GDP in current prices (millions of US dollars),195135.2993,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2018,GDP in current prices (millions of US dollars),249751.0816,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,1985,GDP per capita (US dollars),482.8449,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,1995,GDP per capita (US dollars),1054.9299,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2005,GDP per capita (US dollars),1250.6867,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2010,GDP per capita (US dollars),2593.3684,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2015,GDP per capita (US dollars),3437.2112,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2017,GDP per capita (US dollars),2023.3312,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2018,GDP per capita (US dollars),2537.5122,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,1985,GDP in constant 2010 prices (millions of US dollars),81875.6727,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,1995,GDP in constant 2010 prices (millions of US dollars),133429.792,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2005,GDP in constant 2010 prices (millions of US dollars),206215.5016,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2010,GDP in constant 2010 prices (millions of US dollars),278268.1859,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2015,GDP in constant 2010 prices (millions of US dollars),317744.5607,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2017,GDP in constant 2010 prices (millions of US dollars),345418.8639,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2018,GDP in constant 2010 prices (millions of US dollars),363774.8404,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,1985,GDP real rates of growth (percent),6.7516,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,1995,GDP real rates of growth (percent),4.5577,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2005,GDP real rates of growth (percent),4.4717,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2010,GDP real rates of growth (percent),5.1472,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2015,GDP real rates of growth (percent),4.372,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2017,GDP real rates of growth (percent),4.1812,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
818,Egypt,2018,GDP real rates of growth (percent),5.3141,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,1985,GDP in current prices (millions of US dollars),1892.1862,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,1995,GDP in current prices (millions of US dollars),8921.9471,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2005,GDP in current prices (millions of US dollars),14698.0014,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2010,GDP in current prices (millions of US dollars),18447.9224,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2015,GDP in current prices (millions of US dollars),23438.2379,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2017,GDP in current prices (millions of US dollars),24927.9737,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2018,GDP in current prices (millions of US dollars),26056.9449,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,1985,GDP per capita (US dollars),383.2814,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,1995,GDP per capita (US dollars),1585.1095,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2005,GDP per capita (US dollars),2428.5695,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2010,GDP per capita (US dollars),2983.2302,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2015,GDP per capita (US dollars),3705.5776,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2017,GDP per capita (US dollars),3902.2358,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2018,GDP per capita (US dollars),4058.2426,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,1985,GDP in constant 2010 prices (millions of US dollars),10257.9285,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,1995,GDP in constant 2010 prices (millions of US dollars),15188.2751,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2005,GDP in constant 2010 prices (millions of US dollars),19830.0588,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2010,GDP in constant 2010 prices (millions of US dollars),21277.2807,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2015,GDP in constant 2010 prices (millions of US dollars),23438.2379,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2017,GDP in constant 2010 prices (millions of US dollars),24579.1481,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2018,GDP in constant 2010 prices (millions of US dollars),25203.4584,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,1985,GDP real rates of growth (percent),1.9755,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,1995,GDP real rates of growth (percent),6.3966,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2005,GDP real rates of growth (percent),3.5626,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2010,GDP real rates of growth (percent),1.3654,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2015,GDP real rates of growth (percent),2.4,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2017,GDP real rates of growth (percent),2.3,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
222,El Salvador,2018,GDP real rates of growth (percent),2.54,,"United Nations Statistics Division, New York, National Accounts Statistics: Analysis of Main Aggregates (AMA) database, last accessed June 2020."
