Code,Region/Country/Area,Year,Series,Value,Footnotes,Source
616,Poland,2018,Percentage of individuals using the internet,77.5417,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
620,Portugal,2000,Percentage of individuals using the internet,16.4305,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
620,Portugal,2005,Percentage of individuals using the internet,34.99,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
620,Portugal,2010,Percentage of individuals using the internet,53.3,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
620,Portugal,2015,Percentage of individuals using the internet,68.6329,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
620,Portugal,2016,Percentage of individuals using the internet,70.4236,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
620,Portugal,2017,Percentage of individuals using the internet,73.7912,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
620,Portugal,2018,Percentage of individuals using the internet,74.661,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
630,Puerto Rico,2000,Percentage of individuals using the internet,10.4746,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
630,Puerto Rico,2005,Percentage of individuals using the internet,23.4001,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
630,Puerto Rico,2010,Percentage of individuals using the internet,45.3,Population aged 12 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
630,Puerto Rico,2015,Percentage of individuals using the internet,63.47,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
630,Puerto Rico,2016,Percentage of individuals using the internet,68.6438,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
630,Puerto Rico,2017,Percentage of individuals using the internet,70.5979,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
634,Qatar,2000,Percentage of individuals using the internet,4.8637,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
634,Qatar,2005,Percentage of individuals using the internet,24.7335,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
634,Qatar,2010,Percentage of individuals using the internet,69,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
634,Qatar,2015,Percentage of individuals using the internet,92.8848,Population aged 15 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
634,Qatar,2016,Percentage of individuals using the internet,95.1247,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
634,Qatar,2017,Percentage of individuals using the internet,97.3888,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
634,Qatar,2018,Percentage of individuals using the internet,99.6528,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
410,Republic of Korea,2000,Percentage of individuals using the internet,44.7,Population aged 3 years and over.;Users in the last month.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
410,Republic of Korea,2005,Percentage of individuals using the internet,73.5,Population aged 3 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
410,Republic of Korea,2010,Percentage of individuals using the internet,83.7,Population aged 3 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
410,Republic of Korea,2015,Percentage of individuals using the internet,89.9,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
410,Republic of Korea,2016,Percentage of individuals using the internet,92.843,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
410,Republic of Korea,2017,Percentage of individuals using the internet,95.0694,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
410,Republic of Korea,2018,Percentage of individuals using the internet,96.0229,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
498,Republic of Moldova,2000,Percentage of individuals using the internet,1.2828,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
498,Republic of Moldova,2005,Percentage of individuals using the internet,14.6303,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
498,Republic of Moldova,2010,Percentage of individuals using the internet,32.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
498,Republic of Moldova,2015,Percentage of individuals using the internet,69,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
498,Republic of Moldova,2016,Percentage of individuals using the internet,71,Users in the last 12 months.;At least once a day.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
498,Republic of Moldova,2017,Percentage of individuals using the internet,76.1245,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
642,Romania,2000,Percentage of individuals using the internet,3.6137,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
642,Romania,2005,Percentage of individuals using the internet,21.5,Estimate.;Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
642,Romania,2010,Percentage of individuals using the internet,39.93,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
642,Romania,2015,Percentage of individuals using the internet,55.7632,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
642,Romania,2016,Percentage of individuals using the internet,59.504,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
642,Romania,2017,Percentage of individuals using the internet,63.7473,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
642,Romania,2018,Percentage of individuals using the internet,70.6813,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
643,Russian Federation,2000,Percentage of individuals using the internet,1.9772,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
643,Russian Federation,2005,Percentage of individuals using the internet,15.2267,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
643,Russian Federation,2010,Percentage of individuals using the internet,43,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
643,Russian Federation,2015,Percentage of individuals using the internet,70.1,Users in the last 3 months.;Population aged 15 to 72 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
643,Russian Federation,2016,Percentage of individuals using the internet,73.0914,Users in the last 12 months.;Population aged 15 to 72 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
643,Russian Federation,2017,Percentage of individuals using the internet,76.0081,Users in the last 3 months.;Population aged 15 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
643,Russian Federation,2018,Percentage of individuals using the internet,80.8647,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
646,Rwanda,2000,Percentage of individuals using the internet,0.0628,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
646,Rwanda,2005,Percentage of individuals using the internet,0.556,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
646,Rwanda,2010,Percentage of individuals using the internet,8,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
646,Rwanda,2015,Percentage of individuals using the internet,18,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
646,Rwanda,2016,Percentage of individuals using the internet,20,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
646,Rwanda,2017,Percentage of individuals using the internet,21.7676,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
654,Saint Helena,2000,Percentage of individuals using the internet,5.9218,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
654,Saint Helena,2005,Percentage of individuals using the internet,15.9101,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
654,Saint Helena,2010,Percentage of individuals using the internet,24.94,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
655,Ascension,2000,Percentage of individuals using the internet,34.9379,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
655,Ascension,2010,Percentage of individuals using the internet,35,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
659,Saint Kitts and Nevis,2000,Percentage of individuals using the internet,5.8628,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
659,Saint Kitts and Nevis,2005,Percentage of individuals using the internet,34,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
659,Saint Kitts and Nevis,2010,Percentage of individuals using the internet,63,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
659,Saint Kitts and Nevis,2015,Percentage of individuals using the internet,75.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
659,Saint Kitts and Nevis,2016,Percentage of individuals using the internet,76.8177,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
659,Saint Kitts and Nevis,2017,Percentage of individuals using the internet,80.7102,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
662,Saint Lucia,2000,Percentage of individuals using the internet,5.0905,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
662,Saint Lucia,2005,Percentage of individuals using the internet,21.5676,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
662,Saint Lucia,2010,Percentage of individuals using the internet,32.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
662,Saint Lucia,2015,Percentage of individuals using the internet,42.5309,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
662,Saint Lucia,2016,Percentage of individuals using the internet,46.7291,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
662,Saint Lucia,2017,Percentage of individuals using the internet,50.8152,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
670,Saint Vincent & Grenadines,2000,Percentage of individuals using the internet,3.245,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
670,Saint Vincent & Grenadines,2005,Percentage of individuals using the internet,9.1983,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
670,Saint Vincent & Grenadines,2010,Percentage of individuals using the internet,33.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
670,Saint Vincent & Grenadines,2015,Percentage of individuals using the internet,17.1321,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
670,Saint Vincent & Grenadines,2016,Percentage of individuals using the internet,20.6894,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
670,Saint Vincent & Grenadines,2017,Percentage of individuals using the internet,22.0043,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
670,Saint Vincent & Grenadines,2018,Percentage of individuals using the internet,22.3943,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
882,Samoa,2000,Percentage of individuals using the internet,0.5664,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
882,Samoa,2005,Percentage of individuals using the internet,3.3526,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
882,Samoa,2010,Percentage of individuals using the internet,7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
882,Samoa,2015,Percentage of individuals using the internet,25.407,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
882,Samoa,2016,Percentage of individuals using the internet,29.4117,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
882,Samoa,2017,Percentage of individuals using the internet,33.6109,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
674,San Marino,2000,Percentage of individuals using the internet,48.7995,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
674,San Marino,2005,Percentage of individuals using the internet,50.2596,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
674,San Marino,2017,Percentage of individuals using the internet,60.1823,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
678,Sao Tome and Principe,2000,Percentage of individuals using the internet,4.6385,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
678,Sao Tome and Principe,2005,Percentage of individuals using the internet,13.7595,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
678,Sao Tome and Principe,2010,Percentage of individuals using the internet,18.75,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
678,Sao Tome and Principe,2015,Percentage of individuals using the internet,25.82,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
678,Sao Tome and Principe,2016,Percentage of individuals using the internet,28,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
678,Sao Tome and Principe,2017,Percentage of individuals using the internet,29.9312,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
682,Saudi Arabia,2000,Percentage of individuals using the internet,2.2107,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
682,Saudi Arabia,2005,Percentage of individuals using the internet,12.705,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
682,Saudi Arabia,2010,Percentage of individuals using the internet,41,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
682,Saudi Arabia,2015,Percentage of individuals using the internet,69.6162,Population aged 12 to 65 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
682,Saudi Arabia,2016,Percentage of individuals using the internet,74.8793,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
682,Saudi Arabia,2017,Percentage of individuals using the internet,82.12,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
682,Saudi Arabia,2018,Percentage of individuals using the internet,93.31,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
686,Senegal,2000,Percentage of individuals using the internet,0.404,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
686,Senegal,2005,Percentage of individuals using the internet,4.7867,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
686,Senegal,2010,Percentage of individuals using the internet,8,Estimate.;Population aged 12 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
686,Senegal,2015,Percentage of individuals using the internet,27,Population aged 18 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
686,Senegal,2016,Percentage of individuals using the internet,25.6648,Population aged 18 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
686,Senegal,2017,Percentage of individuals using the internet,46,Population aged 18 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
688,Serbia,2005,Percentage of individuals using the internet,26.3,Estimate.;Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
688,Serbia,2010,Percentage of individuals using the internet,40.9,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
688,Serbia,2015,Percentage of individuals using the internet,65.317,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
688,Serbia,2016,Percentage of individuals using the internet,67.0568,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
688,Serbia,2017,Percentage of individuals using the internet,70.3308,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
688,Serbia,2018,Percentage of individuals using the internet,73.3607,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
690,Seychelles,2000,Percentage of individuals using the internet,7.3956,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
690,Seychelles,2005,Percentage of individuals using the internet,25.4133,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
690,Seychelles,2010,Percentage of individuals using the internet,41,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
690,Seychelles,2015,Percentage of individuals using the internet,54.2596,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
690,Seychelles,2016,Percentage of individuals using the internet,56.5147,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
690,Seychelles,2017,Percentage of individuals using the internet,58.7698,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
694,Sierra Leone,2000,Percentage of individuals using the internet,0.1183,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
694,Sierra Leone,2005,Percentage of individuals using the internet,0.2154,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
694,Sierra Leone,2010,Percentage of individuals using the internet,0.58,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
694,Sierra Leone,2015,Percentage of individuals using the internet,6.3444,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
694,Sierra Leone,2016,Percentage of individuals using the internet,11.7732,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
694,Sierra Leone,2017,Percentage of individuals using the internet,9,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
702,Singapore,2000,Percentage of individuals using the internet,36,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
702,Singapore,2005,Percentage of individuals using the internet,61,Population aged 15 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
702,Singapore,2010,Percentage of individuals using the internet,71,Estimate.;Population aged 7 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
702,Singapore,2015,Percentage of individuals using the internet,79.013,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
702,Singapore,2016,Percentage of individuals using the internet,84.4523,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
702,Singapore,2017,Percentage of individuals using the internet,84.4495,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
702,Singapore,2018,Percentage of individuals using the internet,88.1656,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
703,Slovakia,2000,Percentage of individuals using the internet,9.4268,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
703,Slovakia,2005,Percentage of individuals using the internet,55.19,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
703,Slovakia,2010,Percentage of individuals using the internet,75.71,Population aged 16 to 74 years.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
703,Slovakia,2015,Percentage of individuals using the internet,77.6347,Population aged 16 to 74 years.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
703,Slovakia,2016,Percentage of individuals using the internet,80.4759,Population aged 16 to 74 years.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
703,Slovakia,2017,Percentage of individuals using the internet,81.6257,Population aged 16 to 74 years.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
703,Slovakia,2018,Percentage of individuals using the internet,80.6603,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
705,Slovenia,2000,Percentage of individuals using the internet,15.1103,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
705,Slovenia,2005,Percentage of individuals using the internet,46.81,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
705,Slovenia,2010,Percentage of individuals using the internet,70,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
705,Slovenia,2015,Percentage of individuals using the internet,73.0987,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
705,Slovenia,2016,Percentage of individuals using the internet,75.4985,Population aged 16 to 74 years.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
705,Slovenia,2017,Percentage of individuals using the internet,78.8854,Population aged 16 to 74 years.;Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
705,Slovenia,2018,Percentage of individuals using the internet,79.75,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
90,Solomon Islands,2000,Percentage of individuals using the internet,0.4813,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
90,Solomon Islands,2005,Percentage of individuals using the internet,0.8443,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
90,Solomon Islands,2010,Percentage of individuals using the internet,5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
90,Solomon Islands,2015,Percentage of individuals using the internet,10.0005,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
90,Solomon Islands,2016,Percentage of individuals using the internet,11.0009,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
90,Solomon Islands,2017,Percentage of individuals using the internet,11.9242,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
706,Somalia,2000,Percentage of individuals using the internet,0.02,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
706,Somalia,2005,Percentage of individuals using the internet,1.0773,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
706,Somalia,2015,Percentage of individuals using the internet,1.76,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
706,Somalia,2016,Percentage of individuals using the internet,1.88,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
706,Somalia,2017,Percentage of individuals using the internet,2.004,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
710,South Africa,2000,Percentage of individuals using the internet,5.3486,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
710,South Africa,2005,Percentage of individuals using the internet,7.4885,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
710,South Africa,2010,Percentage of individuals using the internet,24,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
710,South Africa,2015,Percentage of individuals using the internet,51.9191,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
710,South Africa,2016,Percentage of individuals using the internet,54,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
710,South Africa,2017,Percentage of individuals using the internet,56.1674,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
728,South Sudan,2015,Percentage of individuals using the internet,5.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
728,South Sudan,2016,Percentage of individuals using the internet,6.6797,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
728,South Sudan,2017,Percentage of individuals using the internet,7.9774,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
724,Spain,2000,Percentage of individuals using the internet,13.625,Population aged 14 years and over.;November.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
724,Spain,2005,Percentage of individuals using the internet,47.88,Population aged 16 to 74 years.;Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
724,Spain,2010,Percentage of individuals using the internet,65.8,Population aged 10 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
724,Spain,2015,Percentage of individuals using the internet,78.6896,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
724,Spain,2016,Percentage of individuals using the internet,80.5613,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
724,Spain,2017,Percentage of individuals using the internet,84.6022,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
724,Spain,2018,Percentage of individuals using the internet,86.1072,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
144,Sri Lanka,2000,Percentage of individuals using the internet,0.6474,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
144,Sri Lanka,2005,Percentage of individuals using the internet,1.792,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
144,Sri Lanka,2010,Percentage of individuals using the internet,12,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
144,Sri Lanka,2015,Percentage of individuals using the internet,12.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
144,Sri Lanka,2016,Percentage of individuals using the internet,16.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
144,Sri Lanka,2017,Percentage of individuals using the internet,34.1133,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
275,State of Palestine,2000,Percentage of individuals using the internet,1.1113,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
275,State of Palestine,2005,Percentage of individuals using the internet,16.005,Estimate.;Population aged 10 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
275,State of Palestine,2010,Percentage of individuals using the internet,37.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
275,State of Palestine,2015,Percentage of individuals using the internet,57.4242,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
275,State of Palestine,2016,Percentage of individuals using the internet,61.1784,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
275,State of Palestine,2017,Percentage of individuals using the internet,65.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
275,State of Palestine,2018,Percentage of individuals using the internet,64.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
729,Sudan,2000,Percentage of individuals using the internet,0.0258,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
729,Sudan,2005,Percentage of individuals using the internet,1.292,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
729,Sudan,2010,Percentage of individuals using the internet,16.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
729,Sudan,2015,Percentage of individuals using the internet,26.61,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
729,Sudan,2016,Percentage of individuals using the internet,14.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
729,Sudan,2017,Percentage of individuals using the internet,30.8703,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
740,Suriname,2000,Percentage of individuals using the internet,2.5064,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
740,Suriname,2005,Percentage of individuals using the internet,6.4031,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
740,Suriname,2010,Percentage of individuals using the internet,31.59,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
740,Suriname,2015,Percentage of individuals using the internet,42.7638,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed January 2020."
